bks_account_id,bks_renewal_baseline_usd,bks_stage,bks_RC_probability,bks_renewal_amount,bks_FCST_amount,bks_renewal_date,bks_status_grouping,bks_forecast_new,bks_forecast_delta,bks_mutual_consent,bks_account_name,bks_csm_manager,bks_csm,bks_fq,bks_type,bks_ml,bks_csm_region,bks_csm_email,bks_sales_team,hgtrends_account_id,hgtrends_90day,hgtrends_180day,hgtrends_360day,hgtrends_health_gpa,hgtrends_health_grade,cons_account_id,cons_legacy_retag_or_no_overage_date,cons_purchased_credits,cons_free_credits,cons_total_standard_credits,cons_current_period_billed_credits,cons_%_of_credits_used,cons_period_%,cons_last_month_billed_credits,cons_burn_rate_last_month_annualized,account_rows,team_account_id,team_ae_assigned_date,team_csm_assigned_date,last_renewal_account_id,last_renewal_date,last_renewal_baseline,last_renewal_amount,last_renewal_downsell_flag,last_renewal_downsell_%,upsell_account_id,upsell_FQ,upsell_total_opportunities,upsell_total_acv,upsell_next_close_date,Account Id,Global Consumption Identifier,cons-am_pricing model,p.ai_meeting subject,People.ai_accountId,p.ai_date of last contact,p.ai_days since last contact,Total Active TCV,hg_support_packages,hg_billable_hours_remaining,hg_billable_hours_expiration_date,hg_total_billable_hours_purchased,hg_total_lifetime_billings,hg_acePackage,hg_aceTeamMember,Total Standard Credits Allocated,% Credits Consumed in Period,% Through Period,Expected Ending Balance,Expected Used Credits,% Pacing,account name,RCID,PRIMARY_NAME,PRIMARY_LINKEDIN_URL,COMPANY,HEADCOUNT_2022,HEADCOUNT_2023,HEADCOUNT_2024,PBI_Job_Postings_2022,PBI_Job_Postings_2023,PBI_Job_Postings_2024,Job_Postings_2022,Job_Postings_2023,Job_Postings_2024,hc_yearly_growth_avg,hc_yearly_growth_percent_avg,hc_total_growth_percent,hc_total_growth,Website Domain,sfdc_account_id,2024_arr,2023_arr,2022_arr,total_arr_growth_percent,total_arr_growth,yearly_arr_growth_percent,yearly_arr_growth,All Hours Consumed,Billable Hours Consumed,Service Team,Last Bill Date,Project Hours Purchased,Team Leads,# Active Projects,Project Name(s),Hub Hours Expiration Date,Current Adoption Engine Stage,Current Adoption Engine Stage Date,Adoption Consultants,PMO,Billable Hours Remaining,Invested Hours,Days Since Stage,Days to Renewal,Account Manager Owner,team_ae,team_csm,Domo Account Number,Account Insight AI
0015w00002jYQvgAAG,89999.76,Closed Won,90.0,89999.76,89999.76,2025-08-17,7 - Closed Won,89999.76,0.0,Auto-Renew,Shipium Corp.,NAM Corporate,Kate Kranz,FY26-Q3,Multi-Year Renewal,,NAM,kate.kranz@domo.com,Corporate,0015w00002jYQvgAAG,-0.016599999999999948,-0.13339999999999996,-0.23289999999999988,2.5666,B,0015w00002jYQvgAAG,N/A,90000,10000,100000,4618,0.04618,0.08,4469,54.0,1,0015w00002jYQvgAAG,2025-02-27T07:29:52,2025-04-10T15:19:32,0015w00002jYQvgAAG,2024-08-17,50000.0,50000.0,OTHER,0.0,,,,,,0015w00002jYQvgAAG,Consumption,Consumption,Shipium + Domo AI Labs | Model Insights Tool Office Hour,0015w00002jYQvgAAG,2025-07-14T11:00:00,64,265000.0,Bronze + Education,14,2023-08-18,54.0,271889.73,,,100000,0.0462,0.08241758241758242,43944.00000000001,56055.99999999999,0.56056,Shipium Corp.,626894,Shipium Corp.,http://linkedin.com/company/shipium,Shipium Corp.,87.743179321,81.325706482,96.025268555,,,,61.0,25.0,35.0,4.141044616999999,4.719506004962944,9.439012009925888,8.282089233999997,SHIPIUM.COM,0015w00002jYQvgAAG,75000.0,49889.73,47000.0,59.57446808510638,28000.0,29.78723404255319,14000.0,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,-52,Keith White,Eric Smith,Ashish Cardwell,A03834937,⚠️ No firepower
0013800001GBkclAAD,75000.96,2: Determine Needs,80.0,75000.96,75000.96,2026-01-30,3 - WCP,75000.96,0.0,Auto-Renew,"Cozy Earth Holdings, Inc.",NAM Corporate,Jeff Ross,FY26-Q4,Renewal,,NAM,jeff.ross@domo.com,Corporate,0013800001GBkclAAD,0.4663000000000004,0.7330000000000005,0.03340000000000032,2.6667000000000005,B,0013800001GBkclAAD,N/A,15960,8000,23960,9499,0.3964524207011686,0.63,2105,1295.0,1,0013800001GBkclAAD,2025-02-27T00:44:51,2024-01-02T09:51:40,0013800001GBkclAAD,2024-08-08,48900.0,48900.0,OTHER,0.0,0013800001GBkclAAD,2025-Q4,1,4500.059999999998,2026-01-30,0013800001GBkclAAD,Consumption,Consumption,Cozy Earth! | Domo,0013800001GBkclAAD,2024-05-28T12:00:00,476,112416.18,Standard,-4.55,2027-01-30,42.0,247696.79,,,23960,0.3967028380634391,0.6291208791208791,8851.615720524016,15108.384279475984,0.6305669565724534,"Cozy Earth Holdings, Inc.",2945587,"Cozy Earth Holdings, Inc.",http://linkedin.com/company/cozy-earth,"Cozy Earth Holdings, Inc.",134.33493042,144.208328247,126.621673584,,,,56.0,46.0,26.0,-3.8566284179999997,-2.8709051368413245,-5.741810273682649,-7.713256835999999,COZYEARTH.COM,0013800001GBkclAAD,74625.98524590163,48900.0,48900.0,52.60937678098492,25725.985245901626,26.30468839049246,12862.992622950813,21.25,20.25,Professional Services,2025-10-01,50.0,Ankit Somani,1,"Cozy Earth Hldgs., Inc. - Adoption Initiative: 7/25",2025-11-22,First Deliverable In Progress,2025-09-22,"Jenna Hiera | Scott Thompson, Ivan Savinon",Ivan Savinon,29.75,1,16,114,Keith White,Simeon Nielsen,Jeff Ross,A03298245,✅ Paid + Adoption Engine | [First Deliverable In Progress] | Professional Services | J. Hiera & S. Thompson | ⏳ 29.8h left
0015000000yx3ikAAA,75000.6,2: Determine Needs,80.0,75000.6,75000.6,2026-04-16,3 - WCP,75000.6,0.0,Auto-Renew,"Innovated Holdings, Inc.",NAM Corporate,Jeff Ross,FY27-Q1,Renewal,,NAM,jeff.ross@domo.com,Corporate,0015000000yx3ikAAA,-0.4666000000000001,-0.1999000000000004,0.8331999999999999,2.4996,C,0015000000yx3ikAAA,N/A,55556,12625,68181,13467,0.19751837022044264,0.42,1804,32.0,1,0015000000yx3ikAAA,2025-02-27T02:25:27,2025-02-04T15:07:47,0015000000yx3ikAAA,2025-04-16,70245.06,70245.06,OTHER,0.0,,,,,,0015000000yx3ikAAA,Consumption,Consumption,DOMO | Innovated Holdings,0015000000yx3ikAAA,2025-08-05T10:30:00,42,75000.6,Self-Serve,-41,,60.0,519654.48000000004,,,68181,0.19757703759111775,0.42032967032967034,36132.34640522876,32048.65359477124,0.47005256002069845,"Innovated Holdings, Inc.",835449,"CFM Insurance, Inc",http://linkedin.com/company/cfm-insurance-inc,"Innovated Holdings, Inc.",85.229003906,85.130104065,74.969146729,,,,0.0,4.0,0.0,-5.1299285885,-6.018993949709719,-12.037987899419438,-10.259857177,CFMIMO.COM,0015000000yx3ikAAA,70245.06000000001,63370.0,63451.926859504136,10.705952485158248,6793.133140495876,5.352976242579124,3396.566570247938,11.5,9,Professional Services,2025-09-19,50.0,Ankit Somani,1,"Innovated Hldgs., Inc. - Adoption Initiative: 10/25",2026-02-03,First Deliverable In Progress,2025-09-18,"Ben Parker | Shane Wright, Ankit Somani",Ankit Somani,41,2.5,20,190,Andrew Rich,Carlos Mercader,Jeff Ross,A00490976,✅ Paid + Adoption Engine | [First Deliverable In Progress] | Professional Services | B. Parker & S. Wright | | 41h remain
0015000000yBhXJAA0,75000.55,2: Determine Needs,80.0,75000.55,75000.55,2025-10-01,3 - WCP,75000.55,0.0,Auto-Renew,"Fox World Travel, Inc.",NAM Corporate,Bryant Masina,FY26-Q3,Renewal,,NAM,bryant.masina@domo.com,Corporate,0015000000yBhXJAA0,-0.06669999999999998,0.01670000000000016,-0.3830999999999998,2.0167,C,0015000000yBhXJAA0,2025-09-30,27698,,27698,343692,12.408549353743952,0.96,28655,13.0,1,0015000000yBhXJAA0,2025-08-06T21:31:08,2024-01-02T16:50:33,0015000000yBhXJAA0,2024-05-26,44532.72,44532.72,OTHER,0.0,0015000000yBhXJAA0,2025-Q3,1,4501.169999999998,2025-10-01,0015000000yBhXJAA0,Consumption,Consumption,Domo + Fox World Travel | Broadcasting Project First Draft,0015000000yBhXJAA0,2025-08-19T13:00:00,28,90454.84,Standard,16,2024-05-26,66.0,423420.14,,,27698,12.408765975882735,0.9615384615384616,-329747.92,357445.92,12.905116614918045,"Fox World Travel, Inc.",63732,"Fox World Travel, Inc.",http://linkedin.com/company/fox-world-travel,"Fox World Travel, Inc.",306.28515625,337.042633057,344.587097168,,,,200.0,174.0,111.0,19.150970459000007,6.2526603291765,12.505320658353,38.301940918000014,FOXWORLDTRAVEL.COM,0015000000yBhXJAA0,75000.54999999999,44532.72,38511.0,94.75098023941209,36489.54999999999,47.37549011970604,18244.774999999994,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,-7,Andrew Rich,Signe Pastran,Bryant Masina,A02561356,⚠️ No firepower
0015000000uWr4mAAC,72964.57,2: Determine Needs,80.0,72964.57,72964.57,2025-11-21,3 - WCP,72964.57,0.0,Auto-Renew,Westminster-Canterbury on Chesapeake Bay,NAM Corporate,Ashish Cardwell,FY26-Q4,Renewal,,NAM,ashish.cardwell@domo.com,Corporate,0015000000uWr4mAAC,-0.35009999999999986,-0.05010000000000003,0.3167,2.0167,C,0015000000uWr4mAAC,N/A,39334,19038,58372,37395,0.6406324950318646,0.82,3998,82.0,1,0015000000uWr4mAAC,2025-02-27T01:42:23,2022-11-23T15:19:50,0015000000uWr4mAAC,2024-11-21,40250.0,40250.0,OTHER,0.0,0015000000uWr4mAAC,2026-Q1,3,36977.869999999995,2025-11-21,0015000000uWr4mAAC,Consumption,Consumption,,0015000000uWr4mAAC,,,72964.57,Standard,0,2024-12-06,116.0,166464.57,,,58372,0.6407010210374837,0.8214285714285714,12842.782608695656,45529.217391304344,0.7799838516978063,Westminster-Canterbury on Chesapeake Bay,1029385,Westminster-Canterbury On Chesapeake Bay,http://linkedin.com/company/westminster-canterbury-on-chesapeake-bay,Westminster-Canterbury on Chesapeake Bay,409.940490723,410.943328857,404.011322021,,,,299.0,397.0,422.0,-2.964584350999985,-0.7231743187337837,-1.4463486374675674,-5.92916870199997,WCBAY.COM,0015000000uWr4mAAC,72964.57,26250.0,24750.0,194.80634343434346,48214.57000000001,97.40317171717173,24107.285000000003,38.25,33.25,Professional Services,2025-10-02,50.0,Ankit Somani,1,Westminster-Canterbury on Chesapeake Bay - Adoption Initiative: 6/25,2025-10-28,First Deliverable Complete,2025-09-08,"Jenna Hiera | Scott Thompson, Ivan Savinon",Ivan Savinon,16.75,5,30,44,Keith White,Eric Smith,Ashish Cardwell,A00715573,✅ Paid + Adoption Engine | [First Deliverable Complete] | Professional Services | J. Hiera & S. Thompson | ⏳ 17h left
001f200001vr9hhAAA,72580.0,2: Determine Needs,,72580.0,72580.0,2026-03-05,0 - NO FCST,72580.0,0.0,Auto-Renew,"Oneshare Health, LLC",NAM Corporate,Ashish Cardwell,FY27-Q1,Renewal,,NAM,ashish.cardwell@domo.com,Corporate,001f200001vr9hhAAA,-0.03359999999999996,-0.5333999999999999,-0.06680000000000008,0.9329000000000001,D,001f200001vr9hhAAA,N/A,23000,,23000,3139,0.13647826086956522,0.54,501,2.0,1,001f200001vr9hhAAA,2025-02-27T18:57:03,2025-02-03T21:12:55,001f200001vr9hhAAA,2025-03-05,43829.1,43829.1,OTHER,0.0,001f200001vr9hhAAA,2026-Q1,1,4354.800000000003,2026-03-05,001f200001vr9hhAAA,Consumption,Consumption,Domo | OneShare Health Kickoff ,001f200001vr9hhAAA,2025-07-18T12:30:00,60,72580.0,Self-Serve,4,,4.0,258599.34000000003,,,23000,0.13647826086956522,0.5357142857142857,17140.533333333333,5859.466666666667,0.2547594202898551,"Oneshare Health, LLC",925254,Oneshare Health LLC,http://linkedin.com/company/onesharehealth,"Oneshare Health, LLC",154.7084198,115.887138367,97.332305908,,,,61.0,28.0,14.0,-28.688056946000003,-18.543306811023356,-37.08661362204671,-57.376113892000006,ONESHAREHEALTH.COM,001f200001vr9hhAAA,43829.100000000006,57386.24,44704.0,-1.9570955619183836,-874.8999999999942,-0.9785477809591918,-437.4499999999971,18,17,Professional Services,2025-09-19,50.0,Ivan Savinon,1,"Oneshare Health, LLC - Adoption Initiative: 6/25",2025-10-28,Backlog,2025-09-22,"Jenna Hiera | Scott Thompson, Ivan Savinon",Ivan Savinon,33,1,16,148,Keith White,Eric Smith,Ashish Cardwell,A03590720,✅ Paid + Adoption Engine | [Backlog] | Professional Services | J. Hiera & I. Savinon | ⏳ 33h left
00138000016Nd5jAAC,68127.0,2: Determine Needs,20.0,68127.0,68127.0,2026-02-19,5 - FCST Closed Lost,0.0,-68127.0,Mutual Consent,Brigham Young University-Hawaii,NAM Enterprise,Nick Wentzel,FY27-Q1,Renewal,,NAM,nick.wentzel@domo.com,Corporate,00138000016Nd5jAAC,-0.20000000000000018,-0.6000999999999999,0.36660000000000004,2.0163,C,00138000016Nd5jAAC,N/A,68127,,68127,88301,1.2961234165602478,0.57,1992,35.0,1,00138000016Nd5jAAC,2025-03-04T00:10:56,2024-03-04T11:35:07,00138000016Nd5jAAC,2025-02-19,64269.92,64269.92,OTHER,0.0,00138000016Nd5jAAC,2026-Q1,1,4087.6199999999953,2026-02-19,00138000016Nd5jAAC,Consumption,Consumption,Domo + BYU - Hawaii Overages/Options Sync. ,00138000016Nd5jAAC,2025-07-01T15:00:00,77,68127.0,Standard,8,,8.0,304614.91,,,68127,1.2961968089010232,0.5741758241758241,-85669.09569377993,153796.09569377993,2.2574910930142225,Brigham Young University-Hawaii,385429,Brigham Young University (Hawaii),http://linkedin.com/company/brigham-young-university---hawaii,Brigham Young University-Hawaii,2370.887695312,2393.482910156,2409.043945312,0.0,1.0,8.0,481.0,623.0,867.0,19.078125,0.8046827792697028,1.6093655585394055,38.15625,BYU.EDU,00138000016Nd5jAAC,64269.92,60632.0,57200.0,12.359999999999998,7069.919999999998,6.179999999999999,3534.959999999999,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,134,John Pasalano,Fui Kinikini,Nick Wentzel,A02842868,⚠️ No firepower
0015w00002Tn9enAAB,66248.77,2: Determine Needs,80.0,66248.77,66248.77,2025-09-29,3 - WCP,66248.77,0.0,Auto-Renew,Kolmac Outpatient Recovery Centers,NAM Corporate,Jennee Moore,FY26-Q3,Renewal,,NAM,jennee.moore@domo.com,Corporate,0015w00002Tn9enAAB,0.9333000000000005,0.43350000000000044,1.0670000000000004,2.5665000000000004,B,0015w00002Tn9enAAB,N/A,21142,,21142,10227,0.4837290700974364,0.97,1692,6.0,1,0015w00002Tn9enAAB,2025-06-02T21:37:39,2022-07-13T19:12:27,0015w00002Tn9enAAB,2024-09-29,58300.0,58300.0,OTHER,0.0,0015w00002Tn9enAAB,2025-Q3,1,3975.029999999999,2025-09-29,0015w00002Tn9enAAB,Consumption,Consumption,,0015w00002Tn9enAAB,,,71748.77,Silver + Education,12.5,2023-06-30,183.0,281170.91000000003,,,21142,0.48410746381610065,0.967032967032967,10558.079545454546,10583.920454545454,0.5006111273552859,Kolmac Outpatient Recovery Centers,81448,Kolmac Clinic LLC,http://linkedin.com/company/kolmacrecovery,Kolmac Outpatient Recovery Centers,229.703536987,224.84602356,211.836898804,1.0,0.0,1.0,265.0,199.0,310.0,-8.93331909150001,-3.889064665123371,-7.778129330246742,-17.86663818300002,KOLMAC.COM,0015w00002Tn9enAAB,66248.77,58293.69581395349,29900.0,121.56779264214049,36348.770000000004,60.783896321070245,18174.385000000002,49.5,44.5,"Professional Services, ClearSquare",2025-10-07,70.0,"Ankit Somani, (not set)",2,"Kolmac Outpatient Recovery Centers - Adoption Initiative: 7/25, Kolmac Outpatient Recovery Centers - Custom Consulting: 9/25",2026-09-11,First Deliverable Scoped,2025-09-16,"Ben Parker | Shane Wright, Ankit Somani",Ankit Somani,25.5,5,22,-9,Andrew Rich,Justin Labrum,Jennee Moore,A03752041,"✅ Paid + Adoption Engine | [First Deliverable Scoped] | Professional Services, ClearSquare | B. Parker & S. Wright | ⏳ 25.5h left"
0015w00002pDSfGAAW,56526.62,2: Determine Needs,80.0,56526.62,56526.62,2026-03-27,3 - WCP,56526.62,0.0,Auto-Renew,"H M Y Yacht Sales, Inc.",NAM Corporate,Kate Kranz,FY27-Q1,Renewal,,NAM,kate.kranz@domo.com,Corporate,0015w00002pDSfGAAW,-0.18310000000000004,-0.23330000000000028,0.16659999999999986,1.3834,D,0015w00002pDSfGAAW,N/A,30218,,30218,6293,0.20825335892514396,0.48,999,40.0,1,0015w00002pDSfGAAW,2025-03-04T00:18:16,2024-06-24T08:43:40,0015w00002pDSfGAAW,2025-03-27,53327.0,53327.0,OTHER,0.0,,,,,,0015w00002pDSfGAAW,Consumption,Consumption,Domo + H M Y | Sales Use Case Discovery,0015w00002pDSfGAAW,2025-09-16T09:00:00,0,56526.62,Bronze + Education,-2,2024-12-26,68.0,126103.62000000001,,,30218,0.20835263750082733,0.47527472527472525,16970.92485549133,13247.075144508672,0.438383584105787,"H M Y Yacht Sales, Inc.",684350,"HMY Yacht Sales, Inc.",http://linkedin.com/company/hmy-yacht-sales,"H M Y Yacht Sales, Inc.",157.932785034,167.968078613,167.362548828,,,,13.0,9.0,5.0,4.714881896999998,2.9853724772756784,5.970744954551357,9.429763793999996,HMY.COM,0015w00002pDSfGAAW,42661.6,,,,,,,52,52,Professional Services,2025-10-03,50.0,Juliana Joye,1,"H M Y Yacht Sales, Inc. - Adoption Initiative: 7/25",2025-11-04,First Deliverable Complete,2025-09-18,"Brian Fentress | Nik Kumar, Juliana Joye",Juliana Joye,-2,0,20,170,John Pasalano,John Hortin,Kate Kranz,A03913806,✅ Paid + Adoption Engine | [First Deliverable Complete] | Professional Services | B. Fentress & N. Kumar ⚠️ <-2.0h overrun
001Vq000005wsrZIAQ,55500.0,2: Determine Needs,80.0,55500.0,55500.0,2025-10-12,3 - WCP,55500.0,0.0,Auto-Renew,21st Century Home Health Services Inc.,NAM Corporate,Jeff Ross,FY26-Q3,Renewal,,NAM,jeff.ross@domo.com,Corporate,001Vq000005wsrZIAQ,0.3830999999999998,0.8999999999999999,0.9670000000000001,3.0665,B,001Vq000005wsrZIAQ,N/A,40000,,40000,17607,0.440175,0.93,2883,86.0,1,001Vq000005wsrZIAQ,2025-06-02T21:37:59,2024-07-10T16:40:44,,,,,,,001Vq000005wsrZIAQ,2025-Q3,1,3330.0,2025-10-12,001Vq000005wsrZIAQ,Consumption,Consumption,Domo | 21st Century Home Health Services,001Vq000005wsrZIAQ,2025-09-15T14:00:00,1,,Bronze + Education,2,2025-07-05,122.0,153840.0,Non-Paying,,40000,0.44035,0.9313186813186813,21087.03244837758,18912.96755162242,0.4728241887905605,21st Century Home Health Services Inc.,1717675,"21st Century Home Health Services, Inc.",http://linkedin.com/company/21st-century-home-health-services,21st Century Home Health Services Inc.,111.081199646,139.088378906,148.878372192,,,,367.0,458.0,341.0,18.898586273,17.01330768233248,34.02661536466496,37.797172546,21HHS.COM,001Vq000005wsrZIAQ,51200.0,,,,,,,68.25,61.75,Professional Services,2025-10-03,50.0,Ankit Somani,1,21st Century Home Health Svcs. Inc. - Adoption Initiative: 7/25,2025-11-22,Adoption Roadmap Started,2025-07-08,"Ben Parker | Shane Wright, Ankit Somani",Ankit Somani,-11.75,6.5,92,4,Andrew Rich,Justin Labrum,Jeff Ross,A04040993,✅ Paid + Adoption Engine | [Adoption Roadmap Started] | Professional Services | B. Parker & S. Wright ⚠️ <-11.75h overrun
0013800001C0Qy3AAF,54671.95,2: Determine Needs,,54671.95,54671.95,2026-06-17,0 - NO FCST,54671.95,0.0,Auto-Renew,Redstone Residential Inc,NAM Corporate,Bria Rogers,FY27-Q2,Renewal,,NAM,bria.rogers@domo.com,Corporate,0013800001C0Qy3AAF,-0.16680000000000028,0.9329000000000003,0.6998000000000002,2.3665000000000003,C,0013800001C0Qy3AAF,N/A,8000,,8000,2634,0.32925,0.25,1208,3.0,1,0013800001C0Qy3AAF,2025-03-04T00:10:56,2023-03-29T17:03:52,0013800001C0Qy3AAF,2025-06-17,42332.0,42332.0,OTHER,0.0,,,,,,0013800001C0Qy3AAF,Consumption,Consumption,Domo + Redstone Residential | Adoption Program Introduction,0013800001C0Qy3AAF,2025-07-10T10:00:00,68,54671.95,Self-Serve,4,2024-08-12,214.0,296924.36000000004,,,8000,0.3295,0.25,-2544.0,10544.0,1.318,Redstone Residential Inc,1045067,"Redstone Residential, Inc.",http://linkedin.com/company/redstone-residential,Redstone Residential Inc,411.787902832,451.741363525,410.374694824,,,,513.0,435.0,474.0,-0.7066040039999848,-0.17159416270862698,-0.34318832541725397,-1.4132080079999696,REDSTONERESIDENTIAL.COM,0013800001C0Qy3AAF,37332.0,52913.6,59832.11009109312,-37.605409631779956,-22500.11009109312,-18.802704815889978,-11250.05504554656,27,27,Professional Services,2025-10-07,50.0,Juliana Joye,1,Redstone Residential Inc - Adoption Initiative: 7/25,2025-10-29,First Deliverable Complete,2025-08-07,"Brian Fentress | Nik Kumar, Juliana Joye",Juliana Joye,23,0,62,252,John Pasalano,Fui Kinikini,Bria Rogers,A03083760,✅ Paid + Adoption Engine | [First Deliverable Complete] | Professional Services | J. Joye & B. Fentress ⏳ 23h left
0013800001F7nCgAAJ,54500.0,2: Determine Needs,70.0,30000.0,54500.0,2025-11-11,4 - RISK,54500.0,0.0,Auto-Renew,The North Highland Company LLC,NAM Enterprise,Tyler Major,FY26-Q4,Renewal,,NAM,tyler.major@domo.com,NO ASSIGNED AE,0013800001F7nCgAAJ,-0.29980000000000007,0.3166,0.05049999999999977,1.1169,D,,,,,,,,,,,,0013800001F7nCgAAJ,2025-09-09T22:26:49,2025-08-22T16:12:33,,,,,,,0013800001F7nCgAAJ,2025-Q3,1,0.0,2025-09-30,0013800001F7nCgAAJ,Consumption,Consumption,Domo | North Highland Sync,0013800001F7nCgAAJ,2025-09-05T07:30:00,11,,Bronze + Education,-11,2024-08-10,93.0,119250.0,,,31000,1.0701612903225806,0.8489010989010989,-8079.935275080905,39079.935275080905,1.2606430733897065,The North Highland Company LLC,589056,The North Highland Co.,http://linkedin.com/company/northhighland,The North Highland Company LLC,2730.385498047,2551.381103516,2578.639160156,82.0,20.0,14.0,1342.0,517.0,651.0,-75.87316894550008,-2.7788445624169524,-5.557689124833905,-151.74633789100017,NORTHHIGHLAND.COM,0013800001F7nCgAAJ,54500.0,37400.0,,,,,,0,0,'-NA-,,0.0,'-NA-,0,,,Inactive,,"Brian Fentress, Steve Nielsen",Steve Nielsen,0,0,,34,Taylor Rust,Taylor Rust,ACSM,A03238528,👥 Adoption Engine only | [Inactive] | Brian F. & Steve N.
0015000000yBw72AAC,53000.04,Closed Won,80.0,53000.04,53000.04,2026-01-01,7 - Closed Won,53000.04,0.0,Mutual Consent,FamilySearch International,NAM Enterprise,Nick Wentzel,FY26-Q4,Multi-Year Renewal,,NAM,nick.wentzel@domo.com,Corporate,0015000000yBw72AAC,-0.13319999999999999,-0.7330000000000001,0.00010000000000021103,1.7499000000000002,C,,,,,,,,,,,,0015000000yBw72AAC,2025-05-27T21:37:58,2024-03-04T11:39:31,0015000000yBw72AAC,2025-01-01,50000.0,50000.0,OTHER,0.0,,,,,,0015000000yBw72AAC,ELA,Consumption ELA,Domo Analytics User Group,0015000000yBw72AAC,2025-05-08T11:30:00,131,119200.0,Standard,12.5,2025-12-15,269.5,417423.0,,,,,,,,,FamilySearch International,1228319,FamilySearch.org,http://linkedin.com/company/familysearch,FamilySearch International,1569.589111328,1805.104736328,2006.230712891,,,,2.0,2.0,2.0,218.3208007815,13.909423759749636,27.818847519499272,436.641601563,FAMILYSEARCH.ORG,0015000000yBw72AAC,53000.0,50000.0,50000.0,6.0,3000.0,3.0,1500.0,21,21,ClearSquare,2025-04-16,48.0,(not set),1,FamilySearch Intl. - Custom Consulting: 12/24,2025-12-15,'-NA-,,'-NA-,,27,0,,85,John Pasalano,Fui Kinikini,Bria Rogers,A01701385,🔧 Paid Services only | ClearSquare | ⏳ 27h left
0013800001Jm7h4AAB,52000.0,2: Determine Needs,0.0,52000.0,0.0,2026-04-28,0 - NO FCST,0.0,-52000.0,Auto-Renew,"Stephen F Austin Community Health Center, Inc.",NAM Corporate,Jeff Ross,FY27-Q1,Renewal,,NAM,jeff.ross@domo.com,Corporate,0013800001Jm7h4AAB,-0.06679999999999997,-0.6335,-1.1,0.6995,D,0013800001Jm7h4AAB,N/A,40000,,40000,2497,0.062425,0.39,492,15.0,1,0013800001Jm7h4AAB,2025-03-14T14:32:36,2024-11-07T10:13:10,,,,,,,0013800001Jm7h4AAB,2026-Q1,2,3120.0,2025-11-16,0013800001Jm7h4AAB,Consumption,Consumption,Domo | Stephen F. Austin Community Health Center,0013800001Jm7h4AAB,2025-07-17T14:30:00,61,,Silver + Education,-13,2024-04-28,123.0,193000.0,,,40000,0.0625,0.3873626373626374,33546.09929078014,6453.900709219857,0.16134751773049644,"Stephen F Austin Community Health Center, Inc.",2852132,Community Health Center,http://linkedin.com/company/mychn,"Stephen F Austin Community Health Center, Inc.",149.772766113,150.215362549,139.655944824,,,,240.0,164.0,184.0,-5.0584106445,-3.3773901462723535,-6.754780292544707,-10.116821289,MYCHN.ORG,0013800001Jm7h4AAB,52000.0,52000.0,,,,,,53,51.5,Professional Services,2025-10-03,50.0,Ankit Somani,1,"Stephen F Austin Comm. Health Center, Inc. - Adoption Initiative: 8/25",2025-12-06,First Deliverable In Progress,2025-09-18,"Ben Parker | Shane Wright, Ankit Somani",Ankit Somani,-1.5,1.5,20,202,Andrew Rich,Chance Ewell,Jeff Ross,A03439604,✅ Paid + Adoption Engine | [First Deliverable In Progress] | Professional Services | B. Parker & S. Wright ⚠️ <-1.5h overrun
0015w000025IoiXAAS,50016.0,Closed Won,,50016.0,50016.0,2026-01-31,7 - Closed Won,50016.0,0.0,Auto-Renew,"Longroad Energy Services, LLC",NAM Corporate,Doug Bell,FY26-Q4,Multi-Year New Logo,,NAM,doug.bell@domo.com,Corporate,0015w000025IoiXAAS,0.13319999999999999,1.0001000000000002,1.1835,2.7665,B,0015w000025IoiXAAS,N/A,40000,,40000,49398,1.23495,0.63,7354,221.0,1,0015w000025IoiXAAS,2025-03-11T14:43:52,2025-04-10T15:02:00,,,,,,,0015w000025IoiXAAS,2025-Q3,2,97540.17,2025-09-18,0015w000025IoiXAAS,Consumption,Consumption,Domo | Longroad Energy Sync,0015w000025IoiXAAS,2025-01-23T11:30:00,236,,Self-Serve,127,2026-07-22,267.0,136875.0,,,40000,1.235075,0.6263736263736264,-38871.45614035087,78871.45614035087,1.9717864035087718,"Longroad Energy Services, LLC",965036,Longroad Energy Holdings LLC,http://linkedin.com/company/longroad-energy-partners,"Longroad Energy Services, LLC",176.646636963,201.580535889,210.39414978,5.0,0.0,0.0,106.0,115.0,100.0,16.8737564085,9.55226586738492,19.10453173476984,33.747512817,LONGROADENERGY.COM,0015w000025IoiXAAS,50000.0,,,,,,,104,104,Hakkoda LLC,2025-09-30,125.0,Shaun Norton,1,"Longroad Energy Svcs., LLC - Retainer Svcs. (Per Hour): 7/25",2026-07-22,'-NA-,,'-NA-,,21,0,,115,Andrew Rich,Signe Pastran,Doug Bell,A03641316,🔧 Paid Services only | Hakkoda LLC | S. Norton & J. Leads | ⏳ 21h left
